"","X1","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","bright_t31","frp","res_mini_k$cluster"
"7652",110309,-40.297,-73.071,308.4,1.1,1.1,2015-12-20,1505,"Terra","MODIS",29,294,5.7,51
"7653",110333,-39.42,-71.934,301.7,1.1,1,2015-12-24,336,"Terra","MODIS",44,267.4,11.7,8
"7654",110334,-39.421,-71.947,310,1.1,1,2015-12-24,336,"Terra","MODIS",79,266.6,17.4,84
"7655",110354,-38.982,-72.64,308.2,1.2,1.1,2015-12-24,1440,"Terra","MODIS",54,297.5,6.6,1
"7656",110355,-39.291,-72.223,309.6,1.1,1.1,2015-12-24,1440,"Terra","MODIS",27,296.2,6.4,41
"7657",110356,-39.367,-72.62,307,1.2,1.1,2015-12-24,1440,"Terra","MODIS",60,295.4,7.1,22
"7658",110357,-40.413,-73.008,304.6,1,1,2015-12-24,1853,"Aqua","MODIS",28,292.1,2.6,48
"7659",110358,-40.229,-73.211,300.1,1,1,2015-12-24,1853,"Aqua","MODIS",21,288.4,1.9,15
"7660",110359,-40.072,-72.877,310,1,1,2015-12-24,1853,"Aqua","MODIS",60,298.2,5.4,35
"7661",110360,-39.541,-72.957,308.2,1,1,2015-12-24,1853,"Aqua","MODIS",64,297.5,5.2,2
"7662",110376,-39.415,-71.937,328.5,1,1,2015-12-25,558,"Aqua","MODIS",100,272.6,32.1,42
"7663",110383,-39.37,-72.624,311.4,1.1,1.1,2015-12-26,1841,"Aqua","MODIS",58,299.1,8.1,22
"7664",110384,-39.29,-72.232,313.3,1.1,1,2015-12-26,1841,"Aqua","MODIS",48,300,9.2,41
"7665",110399,-38.991,-72.639,308.3,1.3,1.1,2015-12-27,1511,"Terra","MODIS",34,297.7,6.9,1
"7666",110400,-39.287,-72.23,311.3,1.4,1.2,2015-12-27,1511,"Terra","MODIS",18,298.2,9.8,41
"7667",110401,-39.367,-72.62,309,1.3,1.1,2015-12-27,1511,"Terra","MODIS",32,297.4,8.6,22
"7668",110402,-39.453,-72.767,310.6,1.3,1.1,2015-12-27,1511,"Terra","MODIS",47,297.8,8.5,19
"7669",110403,-39.54,-72.965,306.5,1.3,1.1,2015-12-27,1511,"Terra","MODIS",38,296.3,6.9,2
"7670",110404,-40.34,-72.945,309.5,1.3,1.1,2015-12-27,1511,"Terra","MODIS",26,296.6,7,39
"7671",110408,-39.414,-71.936,327.3,1.1,1,2015-12-27,546,"Aqua","MODIS",100,270.3,35.4,42
"7672",110433,-39.29,-72.224,314,1.1,1,2015-12-29,1459,"Terra","MODIS",47,299.9,7.2,41
"7673",110444,-39.85,-73.223,311.7,2.7,1.6,2015-12-30,1817,"Aqua","MODIS",39,299.4,29.9,72
"7674",110445,-39.836,-73.224,313.4,2.7,1.6,2015-12-30,1817,"Aqua","MODIS",0,300.3,35.5,72
"7675",110450,-39.417,-71.939,331.5,1,1,2015-12-31,342,"Terra","MODIS",100,270.8,36.6,42
"7676",110451,-39.419,-71.951,301.2,1,1,2015-12-31,342,"Terra","MODIS",38,270.5,9.1,84
"7677",110469,-39.941,-72.691,308.7,1,1,2015-12-31,1447,"Terra","MODIS",58,296,7,90
"7678",110485,-39.37,-72.62,313.5,1,1,2016-01-02,1847,"Aqua","MODIS",56,301.4,6.3,22
"7679",110489,-39.42,-71.937,330.6,1,1,2016-01-03,552,"Aqua","MODIS",100,272.7,35.6,8
"7680",110490,-38.988,-72.644,315,1.3,1.1,2016-01-04,1835,"Aqua","MODIS",36,303.8,8.8,1
"7681",110503,-38.986,-72.638,314.3,1.1,1.1,2016-01-05,1505,"Terra","MODIS",59,303.3,6.7,1
"7682",110504,-39.291,-72.222,310.8,1.2,1.1,2016-01-05,1505,"Terra","MODIS",31,298.2,5.9,41
"7683",110505,-39.843,-73.212,311.1,1.1,1,2016-01-05,1505,"Terra","MODIS",23,297.1,7.8,72
"7684",110506,-40.341,-72.953,307.9,1.1,1.1,2016-01-05,1505,"Terra","MODIS",48,297.5,4.9,39
"7685",110518,-39.841,-73.224,312.4,2.2,1.4,2016-01-06,1823,"Aqua","MODIS",22,300.2,22.1,72
"7686",110520,-39.419,-71.944,312,1,1,2016-01-07,348,"Terra","MODIS",84,274.2,15.8,42
"7687",110522,-40.073,-72.87,313.5,1,1,2016-01-07,1453,"Terra","MODIS",42,301.8,6.2,35
"7688",110523,-40.266,-72.242,305.6,1,1,2016-01-07,1453,"Terra","MODIS",28,294.4,4.7,50
"7689",110524,-40.339,-72.943,312,1,1,2016-01-07,1453,"Terra","MODIS",44,300.1,4.4,39
"7690",110534,-39.417,-71.938,323.6,1.1,1,2016-01-09,336,"Terra","MODIS",100,273.9,29.3,42
"7691",110535,-39.419,-71.951,307,1.1,1,2016-01-09,336,"Terra","MODIS",70,273.9,13.4,84
"7692",110539,-39.865,-72.807,310.5,1.2,1.1,2016-01-09,1441,"Terra","MODIS",61,297.6,7.2,80
"7693",110547,-39.835,-73.212,312.8,1.9,1.3,2016-01-10,1524,"Terra","MODIS",13,296.1,21.1,72
"7694",110576,-39.418,-71.937,302.9,1.1,1,2016-01-14,354,"Terra","MODIS",52,273.3,11.4,8
"7695",110631,-39.421,-71.932,310.1,1.1,1,2016-01-17,604,"Aqua","MODIS",79,269.4,16.9,92
"7696",110648,-39.286,-72.227,313.5,1.3,1.1,2016-01-18,1435,"Terra","MODIS",24,301.7,8.5,41
"7697",110663,-39.42,-71.943,324.5,1,1,2016-01-19,552,"Aqua","MODIS",100,271.3,27.8,42
"7698",110664,-39.421,-71.931,321.8,1,1,2016-01-19,552,"Aqua","MODIS",100,271,25.3,92
"7699",110681,-39.45,-72.536,304.3,1.2,1.1,2016-01-21,401,"Terra","MODIS",59,290.6,8,38
"7700",110682,-39.452,-72.549,304.8,1.2,1.1,2016-01-21,401,"Terra","MODIS",62,290.3,8.5,22
"7701",110707,-39.417,-71.938,304.2,1.3,1.1,2016-01-21,540,"Aqua","MODIS",59,272.4,14.3,42
"7702",110725,-39.423,-71.94,327.1,1,1,2016-01-23,348,"Terra","MODIS",100,274.1,30.6,8
"7703",110740,-39.37,-72.629,312.9,1,1,2016-01-23,1453,"Terra","MODIS",30,302.3,6.3,22
"7704",110827,-39.411,-71.942,303.3,1.5,1.2,2016-01-30,534,"Aqua","MODIS",55,272.6,18.2,42
"7705",110846,-39.415,-71.934,312,1,1,2016-02-01,342,"Terra","MODIS",84,274.7,14.9,92
"7706",110847,-39.417,-71.946,324.8,1,1,2016-02-01,342,"Terra","MODIS",100,275.5,26.4,84
"7707",110881,-39.415,-71.937,324.2,1.1,1,2016-02-02,604,"Aqua","MODIS",100,275.8,28.3,42
"7708",110882,-39.454,-72.562,301.5,1,1,2016-02-02,604,"Aqua","MODIS",42,288.7,6.1,22
"7709",110883,-39.424,-71.939,311,1.2,1.1,2016-02-03,330,"Terra","MODIS",81,274.3,19.5,8
"7710",110917,-39.421,-71.94,316.1,1,1,2016-02-04,552,"Aqua","MODIS",93,269.3,20,8
"7711",110938,-39.291,-72.228,313.1,1.2,1.1,2016-02-06,1505,"Terra","MODIS",40,300.9,6.7,41
"7712",110939,-40.067,-72.866,318.9,1.1,1.1,2016-02-06,1505,"Terra","MODIS",67,302.4,11.7,35
"7713",110963,-39.655,-73.248,302.3,3.3,1.7,2016-02-07,305,"Terra","MODIS",48,285.9,37.7,73
"7714",110964,-39.639,-73.248,312.5,3.3,1.7,2016-02-07,305,"Terra","MODIS",85,287.7,73.7,73
"7715",110965,-39.645,-73.254,317.7,3.3,1.7,2016-02-07,305,"Terra","MODIS",96,287.8,98.9,73
"7716",110967,-39.638,-73.254,307.8,3.2,1.7,2016-02-07,1410,"Terra","MODIS",43,291.9,39.1,73
"7717",110970,-39.636,-73.235,318.1,1.5,1.2,2016-02-07,623,"Aqua","MODIS",96,287.4,32.9,73
"7718",110971,-39.647,-73.237,304.7,1.5,1.2,2016-02-07,623,"Aqua","MODIS",61,284.6,15.1,73
"7719",110974,-39.642,-73.248,315,2.2,1.4,2016-02-07,1823,"Aqua","MODIS",61,296.3,33.9,73
"7720",110985,-39.418,-71.941,319.7,1,1,2016-02-08,348,"Terra","MODIS",99,271.3,23,42
"7721",111029,-39.419,-71.937,301.9,1.1,1,2016-02-10,336,"Terra","MODIS",41,272.3,9.9,8
"7722",111111,-39.417,-71.94,324.5,1,1,2016-02-11,558,"Aqua","MODIS",100,274.1,27.1,42
"7723",111112,-39.419,-71.928,306,1,1,2016-02-11,558,"Aqua","MODIS",66,273.6,11.7,92
"7724",111207,-39.2,-73.174,324.6,1.3,1.1,2016-02-15,1912,"Aqua","MODIS",76,296.2,28.3,65
"7725",111208,-39.203,-73.189,313.2,1.3,1.1,2016-02-15,1912,"Aqua","MODIS",49,294.9,12.7,65
"7726",111296,-39.02,-72.206,318.5,1.8,1.3,2016-02-22,1918,"Aqua","MODIS",57,299.3,22.8,44
"7727",111465,-39.278,-71.966,306.6,1.1,1,2016-03-02,1458,"Terra","MODIS",11,296.2,5.6,79
"7728",111495,-39.501,-72.629,331.3,1,1,2016-03-04,342,"Terra","MODIS",100,289.2,33.7,22
"7729",111496,-39.502,-72.641,312,1,1,2016-03-04,342,"Terra","MODIS",84,287.4,13,22
"7730",111497,-39.493,-72.624,309.4,1,1,2016-03-04,342,"Terra","MODIS",77,287.6,11.8,22
"7731",111498,-39.495,-72.636,322.8,1,1,2016-03-04,342,"Terra","MODIS",100,287.5,23.8,22
"7732",111524,-39.293,-72.226,307,1,1,2016-03-04,1446,"Terra","MODIS",14,295,2.8,41
"7733",111525,-39.497,-72.625,325.8,1,1,2016-03-04,1446,"Terra","MODIS",83,295,23,22
"7734",111529,-39.5,-72.62,343.5,1,1,2016-03-04,1900,"Aqua","MODIS",92,303.6,46.3,22
"7735",111530,-39.502,-72.632,363.9,1,1,2016-03-04,1900,"Aqua","MODIS",100,307.2,97.7,22
"7736",111584,-39.414,-71.936,300.4,1.1,1,2016-03-05,604,"Aqua","MODIS",21,273.6,7.9,42
"7737",111592,-39.598,-72.423,305.9,1.3,1.1,2016-03-06,329,"Terra","MODIS",66,281.6,15.1,34
"7738",111608,-39.601,-72.421,318.9,1,1,2016-03-06,1848,"Aqua","MODIS",67,293.1,14.5,34
"7739",111632,-39.417,-71.943,303.3,1,1,2016-03-07,552,"Aqua","MODIS",54,272.1,10.3,42
"7740",111633,-39.419,-71.931,304,1,1,2016-03-07,552,"Aqua","MODIS",58,271.4,11,92
"7741",111643,-39.072,-72.118,313.7,2.7,1.6,2016-03-07,1931,"Aqua","MODIS",52,297.2,38.5,70
"7742",111644,-39.071,-72.123,320.4,2.7,1.6,2016-03-07,1931,"Aqua","MODIS",72,297.3,64.7,70
"7743",111645,-39.093,-72.345,321.3,2.7,1.6,2016-03-07,1931,"Aqua","MODIS",73,296.9,58.3,74
"7744",111646,-39.1,-72.374,329.1,2.6,1.6,2016-03-07,1931,"Aqua","MODIS",82,299.3,92.8,74
"7745",111647,-39.134,-72.584,318.6,2.6,1.5,2016-03-07,1931,"Aqua","MODIS",69,302.5,41.3,91
"7746",111648,-39.141,-72.613,317.8,2.5,1.5,2016-03-07,1931,"Aqua","MODIS",68,300.4,39.5,91
"7747",111649,-39.052,-72.362,314.2,2.7,1.6,2016-03-07,1931,"Aqua","MODIS",52,297.4,31.5,74
"7748",111650,-39.059,-72.391,358.3,2.6,1.6,2016-03-07,1931,"Aqua","MODIS",99,299.8,310.1,74
"7749",111651,-39.045,-72.396,399.1,2.6,1.6,2016-03-07,1931,"Aqua","MODIS",100,304.9,992.6,74
